image_path,split,label,weight_grams
data\train\PET_Bottle\PET668.jpg,train,0,17.02
data\train\PET_Bottle\PET669.jpg,train,0,23.83
data\train\PET_Bottle\PET670.jpg,train,0,19.28
data\train\PET_Bottle\PET671.jpg,train,0,15.51
data\train\PET_Bottle\PET673.jpg,train,0,21.67
data\train\PET_Bottle\PET674.jpg,train,0,20.96
data\train\PET_Bottle\PET675.jpg,train,0,22.48
data\train\PET_Bottle\PET676.jpg,train,0,17.07
data\train\PET_Bottle\PET677.jpg,train,0,19.16
data\train\PET_Bottle\PET678.jpg,train,0,23.73
data\train\PET_Bottle\PET679.jpg,train,0,19.76
data\train\PET_Bottle\PET680.jpg,train,0,19.8
data\train\PET_Bottle\PET681.jpg,train,0,17.28
data\train\PET_Bottle\PET683.jpg,train,0,19.83
data\train\PET_Bottle\PET684.jpg,train,0,21.39
data\train\PET_Bottle\PET685.jpg,train,0,16.4
data\train\PET_Bottle\PET686.jpg,train,0,22.44
data\train\PET_Bottle\PET687.jpg,train,0,20.55
data\train\PET_Bottle\PET689.jpg,train,0,17.0
data\train\PET_Bottle\PET691.jpg,train,0,15.37
data\train\PET_Bottle\PET692.jpg,train,0,15.97
data\train\PET_Bottle\PET693.jpg,train,0,18.69
data\train\PET_Bottle\PET694.jpg,train,0,18.44
data\train\PET_Bottle\PET695.jpg,train,0,23.71
data\train\PET_Bottle\PET696.jpg,train,0,19.86
data\train\PET_Bottle\PET697.jpg,train,0,24.56
data\train\PET_Bottle\PET699.jpg,train,0,17.76
data\train\PET_Bottle\PET700.jpg,train,0,19.98
data\train\PET_Bottle\PET702.jpg,train,0,24.59
data\train\PET_Bottle\PET703.jpg,train,0,22.39
data\train\PET_Bottle\PET705.jpg,train,0,24.68
data\train\PET_Bottle\PET706.jpg,train,0,19.49
data\train\PET_Bottle\PET707.jpg,train,0,22.07
data\train\PET_Bottle\PET708.jpg,train,0,17.11
data\train\PET_Bottle\PET709.jpg,train,0,19.55
data\train\PET_Bottle\PET710.jpg,train,0,21.91
data\train\PET_Bottle\PET711.jpg,train,0,17.46
data\train\PET_Bottle\PET713.jpg,train,0,19.99
data\train\PET_Bottle\PET714.jpg,train,0,22.58
data\train\PET_Bottle\PET715.jpg,train,0,18.96
data\train\PET_Bottle\PET717.jpg,train,0,23.45
data\train\PET_Bottle\PET718.jpg,train,0,16.62
data\train\PET_Bottle\PET719.jpg,train,0,15.03
data\train\PET_Bottle\PET720.jpg,train,0,15.96
data\train\PET_Bottle\PET721.jpg,train,0,23.38
data\train\PET_Bottle\PET723.jpg,train,0,17.78
data\train\PET_Bottle\PET724.jpg,train,0,24.29
data\train\PET_Bottle\PET725.jpg,train,0,15.08
data\train\PET_Bottle\PET726.jpg,train,0,21.73
data\train\PET_Bottle\PET727.jpg,train,0,23.65
data\train\PET_Bottle\PET728.jpg,train,0,23.48
data\train\PET_Bottle\PET729.jpg,train,0,15.33
data\train\PET_Bottle\PET730.jpg,train,0,24.71
data\train\PET_Bottle\PET732.jpg,train,0,19.35
data\train\PET_Bottle\PET733.jpg,train,0,20.97
data\train\PET_Bottle\PET734.jpg,train,0,23.57
data\train\PET_Bottle\PET735.jpg,train,0,21.66
data\train\PET_Bottle\PET736.jpg,train,0,21.73
data\train\PET_Bottle\PET737.jpg,train,0,19.07
data\train\PET_Bottle\PET738.jpg,train,0,19.08
data\train\PET_Bottle\PET739.jpg,train,0,22.95
data\train\PET_Bottle\PET741.jpg,train,0,18.6
data\train\PET_Bottle\PET743.jpg,train,0,20.86
data\train\PET_Bottle\PET744.jpg,train,0,20.84
data\train\PET_Bottle\PET745.jpg,train,0,18.55
data\train\PET_Bottle\PET746.jpg,train,0,23.32
data\train\PET_Bottle\PET747.jpg,train,0,20.1
data\train\PET_Bottle\PET748.jpg,train,0,17.91
data\train\PET_Bottle\PET750.jpg,train,0,17.82
data\train\PET_Bottle\PET751.jpg,train,0,17.78
data\train\PET_Bottle\PET752.jpg,train,0,19.54
data\train\PET_Bottle\PET753.jpg,train,0,19.65
data\train\PET_Bottle\PET754.jpg,train,0,23.42
data\train\PET_Bottle\PET755.jpg,train,0,17.4
data\train\PET_Bottle\PET756.jpg,train,0,21.13
data\train\PET_Bottle\PET758.jpg,train,0,22.43
data\train\PET_Bottle\PET763.jpg,train,0,22.66
data\train\PET_Bottle\PET764.jpg,train,0,22.29
data\train\PET_Bottle\PET765.jpg,train,0,22.8
data\train\PET_Bottle\PET767.jpg,train,0,20.72
data\train\PET_Bottle\PET768.jpg,train,0,18.17
data\train\PET_Bottle\PET769.jpg,train,0,20.25
data\train\PET_Bottle\PET770.jpg,train,0,21.14
data\train\PET_Bottle\PET771.jpg,train,0,20.36
data\train\PET_Bottle\PET772.jpg,train,0,15.14
data\train\PET_Bottle\PET773.jpg,train,0,24.98
data\train\PET_Bottle\PET774.jpg,train,0,19.76
data\train\PET_Bottle\PET775.jpg,train,0,24.62
data\train\PET_Bottle\PET778.jpg,train,0,21.61
data\train\PET_Bottle\PET779.jpg,train,0,16.52
data\train\PET_Bottle\PET781.jpg,train,0,23.87
data\train\PET_Bottle\PET783.jpg,train,0,15.56
data\train\PET_Bottle\PET784.jpg,train,0,19.67
data\train\PET_Bottle\PET785.jpg,train,0,24.83
data\train\PET_Bottle\PET786.jpg,train,0,16.09
data\train\PET_Bottle\PET787.jpg,train,0,21.86
data\train\PET_Bottle\PET790.jpg,train,0,20.01
data\train\PET_Bottle\PET791.jpg,train,0,17.07
data\train\PET_Bottle\PET792.jpg,train,0,21.34
data\train\PET_Bottle\PET793.jpg,train,0,15.95
data\train\PET_Bottle\PET794.jpg,train,0,16.42
data\train\PET_Bottle\PET795.jpg,train,0,15.85
data\train\PET_Bottle\PET796.jpg,train,0,22.0
data\train\PET_Bottle\PET797.jpg,train,0,18.36
data\train\PET_Bottle\PET798.jpg,train,0,18.71
data\train\PET_Bottle\PET799.jpg,train,0,19.84
data\train\PET_Bottle\PET801.jpg,train,0,16.68
data\train\PET_Bottle\PET803.jpg,train,0,23.53
data\train\PET_Bottle\PET804.jpg,train,0,16.9
data\train\PET_Bottle\PET805.jpg,train,0,15.59
data\train\PET_Bottle\PET807.jpg,train,0,21.15
data\train\PET_Bottle\PET808.jpg,train,0,22.59
data\train\PET_Bottle\PET809.jpg,train,0,15.68
data\train\PET_Bottle\PET813.jpg,train,0,19.51
data\train\PET_Bottle\PET814.jpg,train,0,16.7
data\train\PET_Bottle\PET815.jpg,train,0,19.82
data\train\PET_Bottle\PET817.jpg,train,0,19.07
data\train\PET_Bottle\PET818.jpg,train,0,17.69
data\train\PET_Bottle\PET819.jpg,train,0,21.46
data\train\PET_Bottle\PET820.jpg,train,0,19.69
data\train\PET_Bottle\PET821.jpg,train,0,17.77
data\train\PET_Bottle\PET823.jpg,train,0,17.36
data\train\PET_Bottle\PET824.jpg,train,0,24.41
data\train\PET_Bottle\PET826.jpg,train,0,16.23
data\train\PET_Bottle\PET827.jpg,train,0,15.14
data\train\PET_Bottle\PET828.jpg,train,0,21.99
data\train\PET_Bottle\PET829.jpg,train,0,17.48
data\train\PET_Bottle\PET830.jpg,train,0,24.71
data\train\PET_Bottle\PET831.jpg,train,0,18.02
data\train\PET_Bottle\PET833.jpg,train,0,16.11
data\train\PET_Bottle\PET834.jpg,train,0,17.0
data\train\PET_Bottle\PET835.jpg,train,0,22.85
data\train\PET_Bottle\PET837.jpg,train,0,20.43
data\train\PET_Bottle\PET839.jpg,train,0,22.72
data\train\PET_Bottle\PET841.jpg,train,0,20.96
data\train\PET_Bottle\PET842.jpg,train,0,21.93
data\train\PET_Bottle\PET846.jpg,train,0,17.35
data\train\PET_Bottle\PET847.jpg,train,0,19.27
data\train\PET_Bottle\PET848.jpg,train,0,18.21
data\train\PET_Bottle\PET849.jpg,train,0,23.77
data\train\PET_Bottle\PET850.jpg,train,0,16.13
data\train\PET_Bottle\PET851.jpg,train,0,18.41
data\train\PET_Bottle\PET852.jpg,train,0,21.95
data\train\PET_Bottle\PET853.jpg,train,0,24.08
data\train\PET_Bottle\PET854.jpg,train,0,19.65
data\train\PET_Bottle\PET855.jpg,train,0,18.97
data\train\PET_Bottle\PET856.jpg,train,0,15.84
data\train\PET_Bottle\PET857.jpg,train,0,20.43
data\train\PET_Bottle\PET858.jpg,train,0,19.19
data\train\PET_Bottle\PET859.jpg,train,0,23.55
data\train\PET_Bottle\PET860.jpg,train,0,21.26
data\train\PET_Bottle\PET861.jpg,train,0,18.63
data\train\PET_Bottle\PET862.jpg,train,0,17.88
data\train\PET_Bottle\PET864.jpg,train,0,19.14
data\train\PET_Bottle\PET865.jpg,train,0,17.73
data\train\PET_Bottle\PET866.jpg,train,0,19.4
data\train\PET_Bottle\PET867.jpg,train,0,22.5
data\train\PET_Bottle\PET868.jpg,train,0,18.0
data\train\PET_Bottle\PET869.jpg,train,0,16.49
data\train\PET_Bottle\PET870.jpg,train,0,17.97
data\train\PET_Bottle\PET872.jpg,train,0,24.02
data\train\PET_Bottle\PET873.jpg,train,0,20.57
data\train\PET_Bottle\PET874.jpg,train,0,18.09
data\train\PET_Bottle\PET875.jpg,train,0,17.67
data\train\PET_Bottle\PET877.jpg,train,0,17.8
data\train\PET_Bottle\PET878.jpg,train,0,21.24
data\train\PET_Bottle\PET879.jpg,train,0,20.3
data\train\PET_Bottle\PET880.jpg,train,0,23.44
data\train\PET_Bottle\PET881.jpg,train,0,15.53
data\train\PET_Bottle\PET882.jpg,train,0,18.26
data\train\PET_Bottle\PET883.jpg,train,0,19.0
data\train\PET_Bottle\PET884.jpg,train,0,22.27
data\train\PET_Bottle\PET885.jpg,train,0,16.72
data\train\PET_Bottle\PET886.jpg,train,0,17.48
data\train\PET_Bottle\PET887.jpg,train,0,24.16
data\train\PET_Bottle\PET888.jpg,train,0,16.99
data\train\PET_Bottle\PET889.jpg,train,0,20.48
data\train\PET_Bottle\PET890.jpg,train,0,20.76
data\train\PET_Bottle\PET891.jpg,train,0,20.2
data\train\PET_Bottle\PET892.jpg,train,0,24.86
data\train\PET_Bottle\PET893.jpg,train,0,21.54
data\train\PET_Bottle\PET894.jpg,train,0,24.42
data\train\PET_Bottle\PET895.jpg,train,0,15.44
data\train\PET_Bottle\PET896.jpg,train,0,23.22
data\train\PET_Bottle\PET898.jpg,train,0,24.3
data\train\PET_Bottle\PET899.jpg,train,0,21.55
data\train\PET_Bottle\PET900.jpg,train,0,15.96
data\train\PET_Bottle\PET901.jpg,train,0,15.38
data\train\PET_Bottle\PET902.jpg,train,0,21.63
data\train\PET_Bottle\PET903.jpg,train,0,20.5
data\train\PET_Bottle\PET904.jpg,train,0,24.02
data\train\PET_Bottle\PET905.jpg,train,0,16.09
data\train\PET_Bottle\PET906.jpg,train,0,15.88
data\train\PET_Bottle\PET907.jpg,train,0,17.97
data\train\PET_Bottle\PET908.jpg,train,0,21.02
data\train\PET_Bottle\PET909.jpg,train,0,21.68
data\train\PET_Bottle\PET910.jpg,train,0,20.32
data\train\PET_Bottle\PET911.jpg,train,0,24.11
data\train\PET_Bottle\PET912.jpg,train,0,22.74
data\train\PET_Bottle\PET915.jpg,train,0,24.48
data\train\PET_Bottle\PET916.jpg,train,0,23.85
data\train\PET_Bottle\PET917.jpg,train,0,18.76
data\train\PET_Bottle\PET918.jpg,train,0,20.83
data\train\PET_Bottle\PET920.jpg,train,0,16.7
data\train\PET_Bottle\PET921.jpg,train,0,22.72
data\train\PET_Bottle\PET922.jpg,train,0,23.44
data\train\PET_Bottle\PET923.jpg,train,0,23.85
data\train\PET_Bottle\PET924.jpg,train,0,23.37
data\train\PET_Bottle\PET925.jpg,train,0,18.84
data\train\PET_Bottle\PET926.jpg,train,0,15.44
data\train\PET_Bottle\PET927.jpg,train,0,21.92
data\train\PET_Bottle\PET928.jpg,train,0,19.01
data\train\PET_Bottle\PET929.jpg,train,0,24.51
data\train\PET_Bottle\PET930.jpg,train,0,21.21
data\train\PET_Bottle\PET931.jpg,train,0,24.14
data\train\PET_Bottle\PET932.jpg,train,0,15.24
data\train\PET_Bottle\PET933.jpg,train,0,19.08
data\train\PET_Bottle\PET934.jpg,train,0,21.7
data\train\PET_Bottle\PET935.jpg,train,0,17.63
data\train\PET_Bottle\PET936.jpg,train,0,22.77
data\train\PET_Bottle\PET937.jpg,train,0,21.72
data\train\PET_Bottle\PET938.jpg,train,0,19.67
data\train\PET_Bottle\PET940.jpg,train,0,16.53
data\train\PET_Bottle\PET941.jpg,train,0,16.13
data\train\PET_Bottle\PET942.jpg,train,0,19.27
data\train\PET_Bottle\PET943.jpg,train,0,15.46
data\train\PET_Bottle\PET944.jpg,train,0,19.05
data\train\PET_Bottle\PET945.jpg,train,0,24.29
data\train\PET_Bottle\PET946.jpg,train,0,19.8
data\train\PET_Bottle\PET947.jpg,train,0,23.78
data\train\PET_Bottle\PET948.jpg,train,0,18.1
data\train\PET_Bottle\PET949.jpg,train,0,22.54
data\train\PET_Bottle\PET950.jpg,train,0,23.72
data\train\PET_Bottle\PET951.jpg,train,0,16.58
data\train\PET_Bottle\PET952.jpg,train,0,22.95
data\train\PET_Bottle\PET953.jpg,train,0,24.16
data\train\PET_Bottle\PET954.jpg,train,0,16.91
data\train\PET_Bottle\PET956.jpg,train,0,21.3
data\train\PET_Bottle\PET957.jpg,train,0,19.27
data\train\PET_Bottle\PET958.jpg,train,0,18.7
data\train\PET_Bottle\PET960.jpg,train,0,21.73
data\train\PET_Bottle\PET961.jpg,train,0,23.3
data\train\PET_Bottle\PET962.jpg,train,0,21.31
data\train\PET_Bottle\PET963.jpg,train,0,23.07
data\train\PET_Bottle\PET964.jpg,train,0,22.06
data\train\PET_Bottle\PET965.jpg,train,0,19.6
data\train\PET_Bottle\PET966.jpg,train,0,17.98
data\train\PET_Bottle\PET967.jpg,train,0,21.36
data\train\PET_Bottle\PET968.jpg,train,0,21.58
data\train\PET_Bottle\PET969.jpg,train,0,21.2
data\train\PET_Bottle\PET970.jpg,train,0,21.69
data\train\PET_Bottle\PET971.jpg,train,0,21.81
data\train\PET_Bottle\PET972.jpg,train,0,15.73
data\train\PET_Bottle\PET973.jpg,train,0,19.48
data\train\PET_Bottle\PET974.jpg,train,0,20.06
data\train\PET_Bottle\PET975.jpg,train,0,16.51
data\train\PET_Bottle\PET976.jpg,train,0,23.86
data\train\PET_Bottle\PET977.jpg,train,0,16.73
data\train\PET_Bottle\PET978.jpg,train,0,23.58
data\train\PET_Bottle\PET979.jpg,train,0,17.81
data\train\PET_Bottle\PET980.jpg,train,0,16.34
data\train\PET_Bottle\PET981.jpg,train,0,24.61
data\train\PET_Bottle\PET982.jpg,train,0,19.51
data\train\PET_Bottle\PET983.jpg,train,0,23.93
data\train\PET_Bottle\PET986.jpg,train,0,21.9
data\train\PET_Bottle\PET987.jpg,train,0,23.05
data\train\PET_Bottle\PET988.jpg,train,0,24.32
data\train\PET_Bottle\PET989.jpg,train,0,16.12
data\train\PET_Bottle\PET990.jpg,train,0,15.06
data\train\PET_Bottle\PET991.jpg,train,0,20.7
data\train\PET_Bottle\PET992.jpg,train,0,24.45
data\train\PET_Bottle\PET994.jpg,train,0,23.79
data\train\PET_Bottle\PET995.jpg,train,0,19.78
data\train\PET_Bottle\PET996.jpg,train,0,20.25
data\train\PET_Bottle\PET997.jpg,train,0,23.89
data\train\PET_Bottle\PET998.jpg,train,0,21.06
data\train\PET_Bottle\PET999.jpg,train,0,16.72
"data\train\HDPE_Bottle\HDPEM1,000.JPG",train,1,49.84
"data\train\HDPE_Bottle\HDPEM1,001.JPG",train,1,36.83
"data\train\HDPE_Bottle\HDPEM1,004.JPG",train,1,48.34
"data\train\HDPE_Bottle\HDPEM1,005.JPG",train,1,56.71
"data\train\HDPE_Bottle\HDPEM1,007.JPG",train,1,59.99
"data\train\HDPE_Bottle\HDPEM1,008.JPG",train,1,58.31
"data\train\HDPE_Bottle\HDPEM1,009.JPG",train,1,52.97
"data\train\HDPE_Bottle\HDPEM1,010.JPG",train,1,46.16
"data\train\HDPE_Bottle\HDPEM1,011.JPG",train,1,52.35
"data\train\HDPE_Bottle\HDPEM1,012.JPG",train,1,46.67
"data\train\HDPE_Bottle\HDPEM1,013.JPG",train,1,54.73
"data\train\HDPE_Bottle\HDPEM1,014.JPG",train,1,62.92
"data\train\HDPE_Bottle\HDPEM1,015.JPG",train,1,62.04
"data\train\HDPE_Bottle\HDPEM1,016.JPG",train,1,50.75
"data\train\HDPE_Bottle\HDPEM1,017.JPG",train,1,57.39
"data\train\HDPE_Bottle\HDPEM1,018.JPG",train,1,36.37
"data\train\HDPE_Bottle\HDPEM1,019.JPG",train,1,47.2
"data\train\HDPE_Bottle\HDPEM1,021.JPG",train,1,45.68
"data\train\HDPE_Bottle\HDPEM1,022.JPG",train,1,43.21
"data\train\HDPE_Bottle\HDPEM1,023.JPG",train,1,37.05
"data\train\HDPE_Bottle\HDPEM1,025.JPG",train,1,43.71
"data\train\HDPE_Bottle\HDPEM1,026.JPG",train,1,45.5
"data\train\HDPE_Bottle\HDPEM1,027.JPG",train,1,40.91
"data\train\HDPE_Bottle\HDPEM1,028.JPG",train,1,62.85
data\train\HDPE_Bottle\HDPEM1.jpg,train,1,36.32
data\train\HDPE_Bottle\HDPEM10.jpg,train,1,40.11
data\train\HDPE_Bottle\HDPEM100.jpg,train,1,52.81
data\train\HDPE_Bottle\HDPEM101.jpg,train,1,52.8
data\train\HDPE_Bottle\HDPEM102.jpg,train,1,43.55
data\train\HDPE_Bottle\HDPEM103.jpg,train,1,48.76
data\train\HDPE_Bottle\HDPEM104.jpg,train,1,52.96
data\train\HDPE_Bottle\HDPEM105.jpg,train,1,64.44
data\train\HDPE_Bottle\HDPEM106.jpg,train,1,44.26
data\train\HDPE_Bottle\HDPEM107.jpg,train,1,43.24
data\train\HDPE_Bottle\HDPEM108.jpg,train,1,42.52
data\train\HDPE_Bottle\HDPEM109.jpg,train,1,53.6
data\train\HDPE_Bottle\HDPEM11.jpg,train,1,55.36
data\train\HDPE_Bottle\HDPEM111.jpg,train,1,50.89
data\train\HDPE_Bottle\HDPEM112.jpg,train,1,44.1
data\train\HDPE_Bottle\HDPEM114.jpg,train,1,40.91
data\train\HDPE_Bottle\HDPEM116.jpg,train,1,63.39
data\train\HDPE_Bottle\HDPEM117.jpg,train,1,62.04
data\train\HDPE_Bottle\HDPEM118.jpg,train,1,60.8
data\train\HDPE_Bottle\HDPEM119.jpg,train,1,41.45
data\train\HDPE_Bottle\HDPEM12.jpg,train,1,63.3
data\train\HDPE_Bottle\HDPEM120.jpg,train,1,63.9
data\train\HDPE_Bottle\HDPEM121.jpg,train,1,64.34
data\train\HDPE_Bottle\HDPEM122.jpg,train,1,63.15
data\train\HDPE_Bottle\HDPEM123.jpg,train,1,41.83
data\train\HDPE_Bottle\HDPEM124.jpg,train,1,39.71
data\train\HDPE_Bottle\HDPEM125.jpg,train,1,64.82
data\train\HDPE_Bottle\HDPEM126.jpg,train,1,55.36
data\train\HDPE_Bottle\HDPEM127.jpg,train,1,58.24
data\train\HDPE_Bottle\HDPEM128.jpg,train,1,36.22
data\train\HDPE_Bottle\HDPEM129.jpg,train,1,35.97
data\train\HDPE_Bottle\HDPEM13.jpg,train,1,39.95
data\train\HDPE_Bottle\HDPEM130.jpg,train,1,62.33
data\train\HDPE_Bottle\HDPEM131.jpg,train,1,37.09
data\train\HDPE_Bottle\HDPEM133.jpg,train,1,47.12
data\train\HDPE_Bottle\HDPEM134.jpg,train,1,51.52
data\train\HDPE_Bottle\HDPEM135.jpg,train,1,62.14
data\train\HDPE_Bottle\HDPEM136.jpg,train,1,42.43
data\train\HDPE_Bottle\HDPEM137.jpg,train,1,63.14
data\train\HDPE_Bottle\HDPEM138.jpg,train,1,36.35
data\train\HDPE_Bottle\HDPEM14.jpg,train,1,54.81
data\train\HDPE_Bottle\HDPEM140.jpg,train,1,64.7
data\train\HDPE_Bottle\HDPEM143.jpg,train,1,57.02
data\train\HDPE_Bottle\HDPEM144.jpg,train,1,58.09
data\train\HDPE_Bottle\HDPEM145.jpg,train,1,64.52
data\train\HDPE_Bottle\HDPEM146.jpg,train,1,58.21
data\train\HDPE_Bottle\HDPEM147.jpg,train,1,35.65
data\train\HDPE_Bottle\HDPEM148.jpg,train,1,55.22
data\train\HDPE_Bottle\HDPEM15.jpg,train,1,63.39
data\train\HDPE_Bottle\HDPEM150.jpg,train,1,55.77
data\train\HDPE_Bottle\HDPEM151.jpg,train,1,59.6
data\train\HDPE_Bottle\HDPEM153.jpg,train,1,41.79
data\train\HDPE_Bottle\HDPEM154.jpg,train,1,53.93
data\train\HDPE_Bottle\HDPEM156.jpg,train,1,50.17
data\train\HDPE_Bottle\HDPEM157.jpg,train,1,58.39
data\train\HDPE_Bottle\HDPEM158.jpg,train,1,45.95
data\train\HDPE_Bottle\HDPEM16.jpg,train,1,48.4
data\train\HDPE_Bottle\HDPEM160.jpg,train,1,38.37
data\train\HDPE_Bottle\HDPEM162.jpg,train,1,37.96
data\train\HDPE_Bottle\HDPEM164.jpg,train,1,52.84
data\train\HDPE_Bottle\HDPEM165.jpg,train,1,42.62
data\train\HDPE_Bottle\HDPEM166.jpg,train,1,51.26
data\train\HDPE_Bottle\HDPEM168.jpg,train,1,38.97
data\train\HDPE_Bottle\HDPEM169.jpg,train,1,48.11
data\train\HDPE_Bottle\HDPEM17.jpg,train,1,53.03
data\train\HDPE_Bottle\HDPEM171.jpg,train,1,41.05
data\train\HDPE_Bottle\HDPEM172.jpg,train,1,57.27
data\train\HDPE_Bottle\HDPEM175.jpg,train,1,64.3
data\train\HDPE_Bottle\HDPEM176.jpg,train,1,46.13
data\train\HDPE_Bottle\HDPEM177.jpg,train,1,45.57
data\train\HDPE_Bottle\HDPEM178.jpg,train,1,59.02
data\train\HDPE_Bottle\HDPEM179.jpg,train,1,64.63
data\train\HDPE_Bottle\HDPEM180.jpg,train,1,60.11
data\train\HDPE_Bottle\HDPEM183.jpg,train,1,52.11
data\train\HDPE_Bottle\HDPEM184.jpg,train,1,53.68
data\train\HDPE_Bottle\HDPEM185.jpg,train,1,57.2
data\train\HDPE_Bottle\HDPEM186.jpg,train,1,44.05
data\train\HDPE_Bottle\HDPEM187.jpg,train,1,61.3
data\train\HDPE_Bottle\HDPEM188.jpg,train,1,48.66
data\train\HDPE_Bottle\HDPEM189.jpg,train,1,44.34
data\train\HDPE_Bottle\HDPEM19.jpg,train,1,57.29
data\train\HDPE_Bottle\HDPEM191.jpg,train,1,36.79
data\train\HDPE_Bottle\HDPEM193.jpg,train,1,40.98
data\train\HDPE_Bottle\HDPEM194.jpg,train,1,43.41
data\train\HDPE_Bottle\HDPEM195.jpg,train,1,38.59
data\train\HDPE_Bottle\HDPEM196.jpg,train,1,47.44
data\train\HDPE_Bottle\HDPEM197.jpg,train,1,49.1
data\train\HDPE_Bottle\HDPEM198.jpg,train,1,37.41
data\train\HDPE_Bottle\HDPEM199.jpg,train,1,45.89
data\train\HDPE_Bottle\HDPEM2.jpg,train,1,54.78
data\train\HDPE_Bottle\HDPEM20.jpg,train,1,49.95
data\train\HDPE_Bottle\HDPEM200.jpg,train,1,51.82
data\train\HDPE_Bottle\HDPEM201.jpg,train,1,62.23
data\train\HDPE_Bottle\HDPEM202.jpg,train,1,36.87
data\train\HDPE_Bottle\HDPEM203.jpg,train,1,40.22
data\train\HDPE_Bottle\HDPEM204.jpg,train,1,44.4
data\train\HDPE_Bottle\HDPEM205.jpg,train,1,47.23
data\train\HDPE_Bottle\HDPEM206.jpg,train,1,62.61
data\train\HDPE_Bottle\HDPEM208.jpg,train,1,56.77
data\train\HDPE_Bottle\HDPEM21.jpg,train,1,40.06
data\train\HDPE_Bottle\HDPEM210.jpg,train,1,48.68
data\train\HDPE_Bottle\HDPEM212.jpg,train,1,49.28
data\train\HDPE_Bottle\HDPEM213.jpg,train,1,46.13
data\train\HDPE_Bottle\HDPEM214.jpg,train,1,60.49
data\train\HDPE_Bottle\HDPEM216.jpg,train,1,46.6
data\train\HDPE_Bottle\HDPEM217.jpg,train,1,39.19
data\train\HDPE_Bottle\HDPEM218.jpg,train,1,58.99
data\train\HDPE_Bottle\HDPEM22.jpg,train,1,56.47
data\train\HDPE_Bottle\HDPEM221.jpg,train,1,54.68
data\train\HDPE_Bottle\HDPEM222.jpg,train,1,53.17
data\train\HDPE_Bottle\HDPEM223.jpg,train,1,57.91
data\train\HDPE_Bottle\HDPEM225.jpg,train,1,50.67
data\train\HDPE_Bottle\HDPEM226.jpg,train,1,44.34
data\train\HDPE_Bottle\HDPEM227.jpg,train,1,38.83
data\train\HDPE_Bottle\HDPEM228.jpg,train,1,55.07
data\train\HDPE_Bottle\HDPEM229.jpg,train,1,43.92
data\train\HDPE_Bottle\HDPEM23.jpg,train,1,35.92
data\train\HDPE_Bottle\HDPEM231.jpg,train,1,62.65
data\train\HDPE_Bottle\HDPEM232.jpg,train,1,42.07
data\train\HDPE_Bottle\HDPEM233.jpg,train,1,58.05
data\train\HDPE_Bottle\HDPEM234.jpg,train,1,50.67
data\train\HDPE_Bottle\HDPEM236.jpg,train,1,36.02
data\train\HDPE_Bottle\HDPEM237.jpg,train,1,45.62
data\train\HDPE_Bottle\HDPEM238.jpg,train,1,46.93
data\train\HDPE_Bottle\HDPEM239.jpg,train,1,41.37
data\train\HDPE_Bottle\HDPEM240.jpg,train,1,40.83
data\train\HDPE_Bottle\HDPEM242.jpg,train,1,44.62
data\train\HDPE_Bottle\HDPEM244.jpg,train,1,51.19
data\train\HDPE_Bottle\HDPEM246.jpg,train,1,58.21
data\train\HDPE_Bottle\HDPEM248.jpg,train,1,57.65
data\train\HDPE_Bottle\HDPEM249.jpg,train,1,60.25
data\train\HDPE_Bottle\HDPEM25.jpg,train,1,54.66
data\train\HDPE_Bottle\HDPEM250.jpg,train,1,40.45
data\train\HDPE_Bottle\HDPEM252.jpg,train,1,59.71
data\train\HDPE_Bottle\HDPEM254.jpg,train,1,38.12
data\train\HDPE_Bottle\HDPEM255.jpg,train,1,38.66
data\train\HDPE_Bottle\HDPEM256.jpg,train,1,39.1
data\train\HDPE_Bottle\HDPEM257.jpg,train,1,58.21
data\train\HDPE_Bottle\HDPEM258.jpg,train,1,35.27
data\train\HDPE_Bottle\HDPEM259.jpg,train,1,43.4
data\train\HDPE_Bottle\HDPEM261.jpg,train,1,62.73
data\train\HDPE_Bottle\HDPEM262.jpg,train,1,40.57
data\train\HDPE_Bottle\HDPEM264.jpg,train,1,35.86
data\train\HDPE_Bottle\HDPEM265.jpg,train,1,58.92
data\train\HDPE_Bottle\HDPEM266.jpg,train,1,49.95
data\train\HDPE_Bottle\HDPEM267.jpg,train,1,55.79
data\train\HDPE_Bottle\HDPEM268.jpg,train,1,56.21
data\train\HDPE_Bottle\HDPEM269.jpg,train,1,45.13
data\train\HDPE_Bottle\HDPEM27.jpg,train,1,40.4
data\train\HDPE_Bottle\HDPEM270.jpg,train,1,55.96
data\train\HDPE_Bottle\HDPEM271.jpg,train,1,64.32
data\train\HDPE_Bottle\HDPEM272.jpg,train,1,37.44
data\train\HDPE_Bottle\HDPEM273.jpg,train,1,56.26
data\train\HDPE_Bottle\HDPEM274.jpg,train,1,42.76
data\train\HDPE_Bottle\HDPEM275.jpg,train,1,48.38
data\train\HDPE_Bottle\HDPEM277.jpg,train,1,56.36
data\train\HDPE_Bottle\HDPEM278.jpg,train,1,54.26
data\train\HDPE_Bottle\HDPEM279.jpg,train,1,37.56
data\train\HDPE_Bottle\HDPEM28.jpg,train,1,63.12
data\train\HDPE_Bottle\HDPEM280.jpg,train,1,55.63
data\train\HDPE_Bottle\HDPEM281.jpg,train,1,41.96
data\train\HDPE_Bottle\HDPEM282.jpg,train,1,56.14
